district_name,mandal_name,village_name,name_of_the_unit,line_of_activity,sector,investment,number_of_employees,application_date,approval_date,progress_of_implementation,is_online,social_status,investment_standardized,number_of_employees_standardized,district_name_encoded,mandal_name_encoded,village_name_encoded,name_of_the_unit_encoded,line_of_activity_encoded,sector_encoded,application_date_encoded,approval_date_encoded,progress_of_implementation_encoded,is_online_encoded,social_status_encoded,application_date_year,application_date_month,application_date_day,application_date_dayofweek,approval_date_year,approval_date_month,approval_date_day,approval_date_dayofweek,application_date_encoded_year,application_date_encoded_month,application_date_encoded_day,application_date_encoded_dayofweek,approval_date_encoded_year,approval_date_encoded_month,approval_date_encoded_day,approval_date_encoded_dayofweek,investment_category,investment_intensity,investment_zero_indicator,number_of_employees_category,number_of_employees_intensity,number_of_employees_zero_indicator,investment_standardized_category,investment_standardized_intensity,investment_standardized_zero_indicator,number_of_employees_standardized_category,number_of_employees_standardized_intensity,number_of_employees_standardized_zero_indicator,district_name_encoded_category,district_name_encoded_intensity,district_name_encoded_zero_indicator,mandal_name_encoded_category,mandal_name_encoded_intensity,mandal_name_encoded_zero_indicator,village_name_encoded_category,village_name_encoded_intensity,village_name_encoded_zero_indicator,name_of_the_unit_encoded_category,name_of_the_unit_encoded_intensity,name_of_the_unit_encoded_zero_indicator,line_of_activity_encoded_category,line_of_activity_encoded_intensity,line_of_activity_encoded_zero_indicator,sector_encoded_category,sector_encoded_intensity,sector_encoded_zero_indicator,progress_of_implementation_encoded_category,progress_of_implementation_encoded_intensity,progress_of_implementation_encoded_zero_indicator,is_online_encoded_category,is_online_encoded_intensity,is_online_encoded_zero_indicator,social_status_encoded_category,social_status_encoded_intensity,social_status_encoded_zero_indicator,approval_date_year_category,approval_date_year_intensity,approval_date_year_zero_indicator,approval_date_month_category,approval_date_month_intensity,approval_date_month_zero_indicator,approval_date_day_category,approval_date_day_intensity,approval_date_day_zero_indicator,approval_date_dayofweek_category,approval_date_dayofweek_intensity,approval_date_dayofweek_zero_indicator,investment_group_mean_x,investment_group_sum_x,investment_group_count_x,number_of_employees_group_mean_x,number_of_employees_group_sum_x,number_of_employees_group_count_x,investment_standardized_group_mean_x,investment_standardized_group_sum_x,investment_standardized_group_count_x,investment_group_mean_y,investment_group_sum_y,investment_group_count_y,number_of_employees_group_mean_y,number_of_employees_group_sum_y,number_of_employees_group_count_y,investment_standardized_group_mean_y,investment_standardized_group_sum_y,investment_standardized_group_count_y,investment_group_mean,investment_group_sum,investment_group_count,number_of_employees_group_mean,number_of_employees_group_sum,number_of_employees_group_count,investment_standardized_group_mean,investment_standardized_group_sum,investment_standardized_group_count
SANGAREDDY,PATANCHERU,PATANCHERU,S MOHAN CONSTRUCTIONS,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,1.6067,6,2025-07-29,2025-12-08,YET TO START CONSTRUCTION,YES,OBC,-0.1547425446675241,-0.2802882320255417,12,60,88,96,5,5,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000015,0,0,1,2025,7,29,1,2025.0,12.0,8.0,0.0,1970,1,1,3,1970,1,1,3,Medium-High,0.448054556522102,0,Medium-Low,0.31650485436893205,0,Medium-High,1556088356712231.2,0,Medium-Low,2.2243878302807576e+16,0,Medium-High,1.108843537414966,0,Medium-High,1.3134568896051573,0,Medium-High,1.4210422032890826,0,Medium-High,1.1851851851851851,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,2.0,0,Low,0.9931972789115646,0,Low,0.0,1,2.266766666666667,27.2012,12,44.583333333333336,535,12,-0.1031368666986604,-1.2376424003839248,12,1.4812400000000001,7.4062,5,13.2,66,5,-0.1645513241210747,-0.8227566206053736,5,1.6067,1.6067,1,6.0,6,1,-0.1547425446675241,-0.1547425446675241,1
MEDCHAL,QUTUBULLAPUR,JEEDIMETLA,M/S. UJWALA ENTERPRISES,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,0.25,3,2025-08-11,2025-12-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2608127748973353,-0.34518451302009184,3,15,15,97,5,5,1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000015,0,0,0,2025,8,11,0,2025.0,12.0,8.0,0.0,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,Low,0.15825242718446603,0,Low,2622728760028767.0,0,Low,2.7394094443940576e+16,0,Low,0.2772108843537415,0,Low,0.3283642224012893,0,Low,0.24222310283336637,0,Medium-High,1.1975308641975309,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,High,2.0,0,Low,0.9931972789115646,0,Low,0.0,1,1.8676578947368423,35.4855,19,18.42105263157895,350,19,-0.13434019781484946,-2.5524637584821397,19,0.8544375,6.8355,8,12.75,102,8,-0.21355632558316745,-1.7084506046653396,8,1.0658333333333334,6.3950000000000005,6,13.666666666666666,82,6,-0.19702886578270348,-1.1821731946962208,6
JAGTIAL,JAGTIAL,JAGITIAL,M/S.MINAR SAW MILL AND TIMBER DEPOT,SAW MILLS,WOOD AND LEATHER,0.17,4,2025-08-04,2025-12-08,YET TO START CONSTRUCTION,YES,OBC,-0.26706737681255965,-0.3235524193552418,14,75,89,98,9,8,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000015,0,0,1,2025,8,4,0,2025.0,12.0,8.0,0.0,1970,1,1,3,1970,1,1,3,Low,0.047407278651121765,0,Low,0.21100323624595468,0,Low,2685624928868837.0,0,Low,2.5677355730229576e+16,0,Medium-High,1.2936507936507937,0,High,1.6418211120064465,0,Medium-High,1.4371904101446404,0,Medium-High,1.2098765432098766,0,Medium-Low,0.5256180580437119,0,High,1.762162162162162,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,2.0,0,Low,0.9931972789115646,0,Low,0.0,1,1.57425,9.4455,6,36.5,219,6,-0.157279567569387,-0.943677405416322,6,0.17,0.17,1,4.0,4,1,-0.26706737681255965,-0.26706737681255965,1,0.17,0.17,1,4.0,4,1,-0.26706737681255965,-0.26706737681255965,1
JAGTIAL,VELGATOOR,ENDAPALLE,M/S. SRI LAXMI DURGA CEMENT BRICKS INDUSTRIES,"CEMENT PRODUCTS (WITHOUT USING ASBESTOS / BOILER / STEAM CURING) LIKE PIPE ,PILLAR, JAFRI, WELL RING, BLOCK/TILES ETC.(SHOULD BE DONE IN CLOSED COVERED SHED TO CONTROL FUGITIVE EMISSIONS)","CEMENT, CEMENT & CONCRETE PRODUCTS, FLY ASH BRICKS",0.13,5,2025-07-29,2025-12-08,YET TO START CONSTRUCTION,YES,OBC,-0.2701946777701718,-0.3019203256903918,14,76,90,99,40,4,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000015,0,0,1,2025,7,29,1,2025.0,12.0,8.0,0.0,1970,1,1,3,1970,1,1,3,Low,0.03625262485085782,0,Low,0.26375404530744334,0,Low,2717073013288871.5,0,Low,2.396061701651858e+16,0,Medium-High,1.2936507936507937,0,High,1.6637120601665325,0,Medium-High,1.453338617000198,0,Medium-High,1.2222222222222223,0,High,2.336080257972053,0,Medium-Low,0.881081081081081,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,2.0,0,Low,0.9931972789115646,0,Low,0.0,1,1.57425,9.4455,6,36.5,219,6,-0.157279567569387,-0.943677405416322,6,0.13,0.13,1,5.0,5,1,-0.2701946777701718,-0.2701946777701718,1,0.13,0.13,1,5.0,5,1,-0.2701946777701718,-0.2701946777701718,1
NIZAMABAD,VARNI,VARNI,SRI SHIVA INDUSTRIES,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,2.0,10,2025-02-18,2025-12-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.1239933580018023,-0.19375985736614154,19,77,91,100,7,1,1970-01-01 00:00:00.000000054,1970-01-01 00:00:00.000000015,0,0,0,2025,2,18,1,2025.0,12.0,8.0,0.0,1970,1,1,3,1970,1,1,3,Medium-High,0.5577326900131973,0,Medium-Low,0.5275080906148867,0,Medium-High,1246875066652237.5,0,Medium-Low,1.537692344796357e+16,0,High,1.7556689342403629,0,High,1.6856030083266185,0,Medium-High,1.469486823855756,0,Medium-High,1.2345679012345678,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,High,2.0,0,Low,0.9931972789115646,0,Low,0.0,1,1.6548571428571428,11.584,7,11.428571428571429,80,7,-0.15097749769319885,-1.056842483852392,7,2.0,2.0,1,10.0,10,1,-0.1239933580018023,-0.1239933580018023,1,2.0,2.0,1,10.0,10,1,-0.1239933580018023,-0.1239933580018023,1
ADILABAD,NERADIGONDA,NERADIGONDA,M/S SRI GANESH FLASH BRICKS,FLY ASH BRICKS/ BLOCK MANUFACTURING,"CEMENT, CEMENT & CONCRETE PRODUCTS, FLY ASH BRICKS",0.18,8,2025-08-08,2025-12-08,YET TO START CONSTRUCTION,YES,ST,-0.2662855515731566,-0.23702404469584162,27,78,92,101,12,4,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000015,0,0,3,2025,8,8,4,2025.0,12.0,8.0,0.0,1970,1,1,3,1970,1,1,3,Low,0.050195942101187746,0,Medium-Low,0.42200647249190937,0,Low,2677762907763828.0,0,Medium-Low,1.8810400875385572e+16,0,High,2.4948979591836737,0,High,1.7074939564867044,0,Medium-High,1.4856350307113138,0,Medium-High,1.2469135802469136,0,Medium-High,0.7008240773916159,0,Medium-Low,0.881081081081081,0,Low,,1,Low,,1,High,6.189873417721519,0,Low,1.0,0,High,2.0,0,Low,0.9931972789115646,0,Low,0.0,1,0.1025,0.205,2,6.5,13,2,-0.27234469717853016,-0.5446893943570603,2,0.1025,0.205,2,6.5,13,2,-0.27234469717853016,-0.5446893943570603,2,0.18,0.18,1,8.0,8,1,-0.2662855515731566,-0.2662855515731566,1
SANGAREDDY,PATANCHERU,SULTANPUR,BLUBEE INDUSTRIES PRIVATE LIMITED,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,4.4282,20,2025-08-04,2025-11-08,YET TO START CONSTRUCTION,YES,GENERAL,0.0658494466300452,0.02256107928235895,12,60,93,102,5,5,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,0,0,0,2025,8,4,0,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,High,1.2348759489582202,0,High,1.0550161812297734,0,High,-662180898065984.4,0,High,-1790463689146443.5,0,Medium-High,1.108843537414966,0,Medium-High,1.3134568896051573,0,Medium-High,1.5017832375668714,0,Medium-High,1.2592592592592593,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,2.266766666666667,27.2012,12,44.583333333333336,535,12,-0.1031368666986604,-1.2376424003839248,12,1.4812400000000001,7.4062,5,13.2,66,5,-0.1645513241210747,-0.8227566206053736,5,2.3391,4.6782,2,15.0,30,2,-0.09748166413364504,-0.19496332826729007,2
RANGAREDDY,SAROORNAGAR,NADARGUL (RURAL),MARUTHI INDUSTRIES,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,4.05,10,2025-07-18,2025-11-08,YET TO START CONSTRUCTION,YES,OBC,0.03628081607582199,-0.19375985736614154,8,79,94,103,5,5,1970-01-01 00:00:00.000000055,1970-01-01 00:00:00.000000016,0,0,1,2025,7,18,4,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,High,1.1294086972767243,0,Medium-Low,0.5275080906148867,0,High,-364839259874553.56,0,Medium-Low,1.537692344796357e+16,0,Medium-Low,0.7392290249433107,0,High,1.7293849046467904,0,Medium-High,1.5179314444224292,0,Medium-High,1.271604938271605,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,3.25,6.5,2,10.0,20,2,-0.02626520307642163,-0.05253040615284326,2,3.25,6.5,2,10.0,20,2,-0.02626520307642163,-0.05253040615284326,2
RANGAREDDY,FAROOQNAGAR,BURGUL,SHREE ULTRA INKS PVT LTD EXPANSION,PRINTING INK MANUFACTURING,PHARMACEUTICALS AND CHEMICALS,1.12,10,2025-07-15,2025-11-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.19279397906927032,-0.19375985736614154,8,19,95,104,42,7,1970-01-01 00:00:00.000000048,1970-01-01 00:00:00.000000016,0,0,0,2025,7,15,1,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Medium-High,0.31233030640739046,0,Medium-Low,0.5275080906148867,0,Medium-High,1938732923893006.5,0,Medium-Low,1.537692344796357e+16,0,Medium-Low,0.7392290249433107,0,Medium-Low,0.4159280150416331,0,Medium-High,1.534079651277987,0,Medium-High,1.2839506172839505,0,High,2.4528842708706557,0,Medium-High,1.5418918918918918,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,8.629999999999999,34.519999999999996,4,6.0,24,4,0.3943567757224168,1.5774271028896671,4,1.12,1.12,1,10.0,10,1,-0.19279397906927032,-0.19279397906927032,1
WANAPARTHY,GOPALPETA,CHENNARAM,SATHYA SAI INDUSTRIES,RICE MILL (RICE HULLERS ONLY),FOOD PROCESSING,0.8,10,2025-07-30,2025-11-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.21781238673016776,-0.19375985736614154,24,80,96,105,7,1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,0,0,0,2025,7,30,2,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Medium-Low,0.2230930760052789,0,Medium-Low,0.5275080906148867,0,Medium-Low,2190317599253286.0,0,Medium-Low,1.537692344796357e+16,0,High,2.217687074829932,0,High,1.7512758528068764,0,Medium-High,1.5502278581335447,0,Medium-High,1.2962962962962963,0,Low,0.4088140451451093,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,25.595,76.785,3,11.666666666666666,35,3,1.7207232943696835,5.16216988310905,3,0.8,0.8,1,10.0,10,1,-0.21781238673016776,-0.21781238673016776,1,0.8,0.8,1,10.0,10,1,-0.21781238673016776,-0.21781238673016776,1
PEDDAPALLI,MUTHARAM (MANTHANI),ODEDU,M/S. SRI BALAJI SAWMILL AND DEPOT,SAW MILLS,WOOD AND LEATHER,0.17,4,2025-08-01,2025-11-08,YET TO START CONSTRUCTION,YES,ST,-0.26706737681255965,-0.3235524193552418,1,46,97,106,9,8,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000016,0,0,3,2025,8,1,4,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Low,0.047407278651121765,0,Low,0.21100323624595468,0,Low,2685624928868837.0,0,Low,2.5677355730229576e+16,0,Low,0.09240362811791383,0,Medium-High,1.006983615363954,0,Medium-High,1.5663760649891025,0,Medium-High,1.308641975308642,0,Medium-Low,0.5256180580437119,0,High,1.762162162162162,0,Low,,1,Low,,1,High,6.189873417721519,0,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,0.905,3.62,4,25.25,101,4,-0.2096032217164358,-0.8384128868657432,4,0.46,0.92,2,8.0,16,2,-0.24439444486987133,-0.48878888973974266,2,0.17,0.17,1,4.0,4,1,-0.26706737681255965,-0.26706737681255965,1
MEDCHAL,QUTUBULLAPUR,JEEDIMETLA,M/S. SHODHANA LABORATORIES PRIVATE LIMITED,PHARMACEUTICALS,PHARMACEUTICALS AND CHEMICALS,5.0,40,2025-07-11,2025-11-08,YET TO START CONSTRUCTION,YES,OBC,0.11055421381911132,0.4552029525793599,3,15,15,107,39,7,1970-01-01 00:00:00.000000056,1970-01-01 00:00:00.000000016,0,0,1,2025,7,11,4,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,High,1.394331725032993,0,High,2.1100323624595467,0,High,-1111731264850383.9,0,High,-3.612523796336647e+16,0,Low,0.2772108843537415,0,Low,0.3283642224012893,0,Low,0.24222310283336637,0,Medium-High,1.3209876543209877,0,High,2.2776782515227514,0,Medium-High,1.5418918918918918,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,1.8676578947368423,35.4855,19,18.42105263157895,350,19,-0.13434019781484946,-2.5524637584821397,19,0.8544375,6.8355,8,12.75,102,8,-0.21355632558316745,-1.7084506046653396,8,1.0658333333333334,6.3950000000000005,6,13.666666666666666,82,6,-0.19702886578270348,-1.1821731946962208,6
BHUPALPALLY,BHUPALPALLE,BHUPALPALLE,SUDHIKSHA FLOUR MILL,FLOUR MILLS (DRY PROCESS),FOOD PROCESSING,0.115,1,2025-07-26,2025-11-08,YET TO START CONSTRUCTION,YES,OBC,-0.27136741562927635,-0.38844870034979195,11,81,98,108,11,1,1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000016,0,0,1,2025,7,26,5,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Low,0.03206962967575884,0,Low,0.05275080906148867,0,Low,2728866044946384.5,0,Low,3.082757187136258e+16,0,Medium-High,1.0164399092970522,0,High,1.7731668009669623,0,High,1.5825242718446602,0,Medium-High,1.3333333333333333,0,Medium-Low,0.6424220709423145,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,20.9025,41.805,2,25.5,51,2,1.3538518007798042,2.7077036015596083,2,0.115,0.115,1,1.0,1,1,-0.27136741562927635,-0.27136741562927635,1,0.115,0.115,1,1.0,1,1,-0.27136741562927635,-0.27136741562927635,1
RANGAREDDY,SAROORNAGAR,NADARGUL (RURAL),SANDHYA PRECISION ENGINEERING WORKS,ENGINEERING AND FABRICATION UNITS (DRY PROCESS WITHOUT ANY HEAT TREATMENT / METAL SURFACE FINISHING OPERATIONS / PAINTING),ENGINEERING,2.45,10,2025-06-24,2025-11-08,YET TO START CONSTRUCTION,YES,SC,-0.08881122222866525,-0.19375985736614154,8,79,94,109,5,5,1970-01-01 00:00:00.000000057,1970-01-01 00:00:00.000000016,0,0,2,2025,6,24,1,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,High,0.6832225452661667,0,Medium-Low,0.5275080906148867,0,High,893084116926844.1,0,Medium-Low,1.537692344796357e+16,0,Medium-Low,0.7392290249433107,0,High,1.7293849046467904,0,Medium-High,1.5179314444224292,0,Medium-High,1.345679012345679,0,Low,0.2920100322465066,0,Medium-Low,1.1013513513513513,0,Low,,1,Low,,1,High,4.1265822784810124,0,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,3.25,6.5,2,10.0,20,2,-0.02626520307642163,-0.05253040615284326,2,3.25,6.5,2,10.0,20,2,-0.02626520307642163,-0.05253040615284326,2
ADILABAD,NERADIGONDA,KORATKAL (BUZURG),BALAJI CEMENT BRICK WORKS,BRICKFIELDS ( EXCLUDING FLY ASH BRICK MANUFACTURING USING LIME PROCESS),"CEMENT, CEMENT & CONCRETE PRODUCTS, FLY ASH BRICKS",0.025,5,2025-07-30,2025-11-08,YET TO START CONSTRUCTION,YES,OBC,-0.2784038427839038,-0.3019203256903918,27,78,99,110,43,4,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,0,0,1,2025,7,30,2,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Low,0.006971658625164965,0,Low,0.26375404530744334,0,Low,2799624234891463.5,0,Low,2.396061701651858e+16,0,High,2.4948979591836737,0,High,1.7074939564867044,0,High,1.598672478700218,0,Medium-High,1.3580246913580247,0,High,2.511286277319957,0,Medium-Low,0.881081081081081,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,0.1025,0.205,2,6.5,13,2,-0.27234469717853016,-0.5446893943570603,2,0.1025,0.205,2,6.5,13,2,-0.27234469717853016,-0.5446893943570603,2,0.025,0.025,1,5.0,5,1,-0.2784038427839038,-0.2784038427839038,1
SURYAPET,HUZURNAGAR,HUZURNAGAR,M/S. MATTAPALLY LAKSHMI NARASIMHA SWAMY PARBOILED MODERN RICE MILL,PARBOILED RICE MILLS,FOOD PROCESSING,1.5,10,2025-06-16,2025-11-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.1630846199719546,-0.19375985736614154,17,82,100,111,18,1,1970-01-01 00:00:00.000000058,1970-01-01 00:00:00.000000016,0,0,0,2025,6,16,0,2025.0,11.0,8.0,5.0,1970,1,1,3,1970,1,1,3,Medium-High,0.4182995175098979,0,Medium-Low,0.5275080906148867,0,Medium-High,1639976121902674.5,0,Medium-Low,1.537692344796357e+16,0,High,1.5708616780045352,0,High,1.7950577491270483,0,High,1.6148206855557758,0,Medium-High,1.3703703703703705,0,Medium-High,1.0512361160874237,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,High,1.8333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.7632850241545894,0,4.688219999999999,23.4411,5,21.6,108,5,0.08617846650500317,0.43089233252501585,5,3.2121,6.4242,2,9.5,19,2,-0.02922832073375918,-0.05845664146751836,2,3.2121,6.4242,2,9.5,19,2,-0.02922832073375918,-0.05845664146751836,2
JAGTIAL,MALLIAL,RAMPUR,SRI RAJA RAJESHWARA INDUSTRIES,PARBOILED RICE MILLS,FOOD PROCESSING,1.0,120,2025-07-07,2025-08-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.20217588194210687,2.1857704457673637,14,83,101,112,18,1,1970-01-01 00:00:00.000000059,1970-01-01 00:00:00.000000017,0,0,0,2025,7,7,0,2025.0,8.0,8.0,4.0,1970,1,1,3,1970,1,1,3,Medium-High,0.2788663450065986,0,High,6.330097087378641,0,Medium-High,2033077177153111.5,0,High,-1.7346433506024656e+17,0,Medium-High,1.2936507936507937,0,High,1.8169486972871343,0,High,1.6309688924113335,0,Medium-High,1.382716049382716,0,Medium-High,1.0512361160874237,0,Low,0.22027027027027024,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.4106280193236715,0,1.57425,9.4455,6,36.5,219,6,-0.157279567569387,-0.943677405416322,6,1.0,1.0,1,120.0,120,1,-0.20217588194210687,-0.20217588194210687,1,1.0,1.0,1,120.0,120,1,-0.20217588194210687,-0.20217588194210687,1
RANGAREDDY,IBRAHIMPATNAM,MANGALPALLE,VAISHNAVI AGRO FRESH COLD STORAGE PRIVATELIMITED,CHILLING PLANT AND ICE MAKING WITHOUT USING AMMONIA,AGRO BASED INCL COLD STORAGES,2.5,20,2025-08-05,2025-08-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.08490209603165004,0.02256107928235895,8,84,102,113,44,0,1970-01-01 00:00:00.000000045,1970-01-01 00:00:00.000000017,0,0,0,2025,8,5,1,2025.0,8.0,8.0,4.0,1970,1,1,3,1970,1,1,3,High,0.6971658625164965,0,High,1.0550161812297734,0,High,853774011401800.6,0,High,-1790463689146443.5,0,Medium-Low,0.7392290249433107,0,High,1.8388396454472202,0,High,1.6471170992668913,0,Medium-High,1.3950617283950617,0,High,2.569688283769258,0,Low,0.0,1,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.4106280193236715,0,4.977681818181818,109.509,22,13.318181818181818,293,22,0.10880932203480724,2.3938050847657593,22,3.315,13.26,4,25.0,100,4,-0.021183339020301846,-0.08473335608120738,4,2.5,2.5,1,20.0,20,1,-0.08490209603165004,-0.08490209603165004,1
HANUMAKONDA,SHAYAMPET,SINGARAM (DONGALA),HANUMAN FLY ASH BRICKS,FLY ASH BRICKS/ BLOCK MANUFACTURING,"CEMENT, CEMENT & CONCRETE PRODUCTS, FLY ASH BRICKS",0.08,4,2025-07-09,2025-08-08,YET TO START CONSTRUCTION,YES,OBC,-0.27410380396718703,-0.3235524193552418,23,85,103,114,12,4,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000017,0,0,1,2025,7,9,2,2025.0,8.0,8.0,4.0,1970,1,1,3,1970,1,1,3,Low,0.02230930760052789,0,Low,0.21100323624595468,0,Low,2756383118813915.0,0,Low,2.5677355730229576e+16,0,High,2.125283446712018,0,High,1.860730593607306,0,High,1.663265306122449,0,Medium-High,1.4074074074074074,0,Medium-High,0.7008240773916159,0,Medium-Low,0.881081081081081,0,Low,,1,Low,,1,Medium-Low,2.0632911392405062,0,Low,1.0,0,Medium-High,1.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.4106280193236715,0,0.2888,0.5776,2,6.5,13,2,-0.2577792929684515,-0.515558585936903,2,0.08,0.08,1,4.0,4,1,-0.27410380396718703,-0.27410380396718703,1,0.08,0.08,1,4.0,4,1,-0.27410380396718703,-0.27410380396718703,1
SANGAREDDY,JINNARAM,CHETLAPOTHARAM,SRI SAIRAM CONTAINERS,CARDBOARD OR CORRUGATED BOX AND PAPER PRODUCTS (EXCLUDING PAPER OR PULP MANUFACTURING AND WITHOUT USING BOILERS),PAPER AND PRINTING,0.25,10,2025-08-04,2025-08-08,YET TO START CONSTRUCTION,YES,GENERAL,-0.2608127748973353,-0.19375985736614154,12,24,104,115,6,6,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000017,0,0,0,2025,8,4,0,2025.0,8.0,8.0,4.0,1970,1,1,3,1970,1,1,3,Low,0.06971658625164966,0,Medium-Low,0.5275080906148867,0,Low,2622728760028767.0,0,Medium-Low,1.537692344796357e+16,0,Medium-High,1.108843537414966,0,Medium-Low,0.5253827558420628,0,High,1.6794135129780068,0,Medium-High,1.4197530864197532,0,Low,0.35041203869580795,0,Medium-High,1.3216216216216214,0,Low,,1,Low,,1,Low,0.0,1,Low,1.0,0,Medium-High,1.3333333333333333,0,Low,0.9931972789115646,0,Medium-High,1.4106280193236715,0,2.266766666666667,27.2012,12,44.583333333333336,535,12,-0.1031368666986604,-1.2376424003839248,12,4.33625,17.345,4,102.0,408,4,0.05866056355373417,0.23464225421493667,4,0.25,0.25,1,10.0,10,1,-0.2608127748973353,-0.2608127748973353,1
